"id","line_no","script","path","updated_script","file_path","version","vulnerable","zap_col_1"
"1671","221","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io/countries.php","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io","0","1",
"1689","869","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/country-coverage.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"1714","869","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/country-coverage_copy.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"1741","528","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/csv-vcf-call-sms-integration.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"1764","351","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/custom-greetings.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"1788","353","<script src=""assets/js/bootstrap.min.js""></script>","https://justcall.io/custom-numbers.php","<script src=""https://justcall.io/assets/js/bootstrap.min.js""></script>","https://justcall.io/","0","1",
"1812","683","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io/desk-call-sms-integration.php","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io","0","1",
"1813","684","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/desk-call-sms-integration.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"1839","353","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/desktop-app.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"1861","285","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io/desktop-app_old.php","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io","0","1",
"1863","286","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io/desktop-app_old.php","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io","0","1",
"1880","352","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io/developer-api.php","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io","0","1",
"1881","353","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/developer-api.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"1903","720","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io/dialpad-justcall.php","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io","0","1",
"1905","721","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/dialpad-justcall.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"1930","350","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/distribute-calls.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"1952","506","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/dropbox-call-sms-integration.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"1976","352","<script src=""assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io/dynamic-number-insertion.php","<script src=""https://justcall.io/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io/","0","1",
"1977","353","<script src=""assets/js/bootstrap.min.js""></script>","https://justcall.io/dynamic-number-insertion.php","<script src=""https://justcall.io/assets/js/bootstrap.min.js""></script>","https://justcall.io/","0","1",
"2001","282","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io/ec-test.php","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io","0","1",
"2003","283","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io/ec-test.php","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2019","984","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/education-organisation.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2044","693","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/engage-bay-call-sms-integration.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2069","800","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io/etsy-signup.php","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io","0","1",
"2070","801","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io/etsy-signup.php","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2092","642","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io/etsy.php","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io","0","1",
"2095","643","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io/etsy.php","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2111","306","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io/fair-usage-policy.php","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io","0","1",
"2112","307","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io/fair-usage-policy.php","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2131","359","<script src=""https://justcall.io/newsite/assets/js/bootstrap.min.js""></script>","https://justcall.io/fax-rates.php","<script src=""https://justcall.io/newsite/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2153","349","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/fax-send-receive.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2176","1653","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/features.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2201","1653","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/features_copy.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2227","1255","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io/features_old.php","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io","0","1",
"2228","1256","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io/features_old.php","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2247","1270","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/financial-services-copy.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2273","1270","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/financial-services.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2292","901","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io/financial_services.php","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io","0","1",
"2293","902","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/financial_services.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2326","378","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io/forgotpassword.php","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io","0","1",
"2327","379","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/forgotpassword.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2350","358","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io/forgotpassword_dev.php","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io","0","1",
"2351","359","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/forgotpassword_dev.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2376","386","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io/forgotpassword_old.php","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io","0","1",
"2377","387","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io/forgotpassword_old.php","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2394","353","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io/forgotpassword_oldsite_14_oct_2021.php","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io","0","1",
"2395","354","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/forgotpassword_oldsite_14_oct_2021.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2420","334","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/forward-to-phone.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2444","350","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/forward-to-voicemail.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2468","350","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/forwardexternal.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2492","733","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/freshdesk-call-sms-integration.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2516","694","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/freshsales-call-sms-integration.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2540","736","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/front-call-sms-integration.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"2568","40","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/front-plugin.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io","0","1",
"2577","48","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/front-plugin.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io","0","1",
